url_path,views_total,views_unique
/unibas-dmi-hpc/SPH-EXA,58,23
/unibas-dmi-hpc/SPH-EXA/pulls,21,2
/unibas-dmi-hpc/SPH-EXA/pull/391,14,2
/unibas-dmi-hpc/SPH-EXA/pull/414,11,4
/unibas-dmi-hpc/SPH-EXA/pull/409,10,1
/unibas-dmi-hpc/SPH-EXA/pull/407,7,2
/unibas-dmi-hpc/SPH-EXA/pull/413,7,2
/unibas-dmi-hpc/SPH-EXA/pull/391/files,6,2
/unibas-dmi-hpc/SPH-EXA/pull/407/commits,6,2
/unibas-dmi-hpc/SPH-EXA/pull/412,6,2
